HomeElo,AwayElo,Form3Home,Form5Home,Form3Away,Form5Away,EloDiff,Liga_AUT,Liga_B1,Liga_D1,Liga_D2,Liga_DEN,Liga_E0,Liga_E1,Liga_E2,Liga_F1,Liga_F2,Liga_FIN,Liga_G1,Liga_I1,Liga_I2,Liga_N1,Liga_NOR,Liga_P1,Liga_POL,Liga_ROM,Liga_RUS,Liga_SC0,Liga_SC1,Liga_SP1,Liga_SP2,Liga_SWE,Liga_T1
1.4733710492541485,0.6368806468722775,-0.403083496194788,-0.21488630139823775,0.7381902333913598,-0.2957747961021887,0.947020288452631,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.44007130876989514,0.2778844964377416,-0.403083496194788,-0.21488630139823775,-0.10052410334581177,-0.9076095211746898,-0.8134007915867698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.1189954745570034,0.9693581527687144,-0.8247904451816671,-0.5211917410186612,-0.10052410334581177,-0.2957747961021887,0.1688103295995818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.5700267095246131,-0.5581820692372258,-0.403083496194788,-0.8274971806390845,-0.5198812717143976,-0.2957747961021887,-0.013024960583324592,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0392309616777053,-0.6213627398492503,2.127158197726487,1.929251775944726,1.1575474017599456,0.010142566434061867,3.0140066511144528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.896339724706974,3.526352155743718,0.8620373507658493,0.7040300174630324,1.9962617384971173,2.4574814667240665,-1.8487348673844068,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.441568636806531,1.2092855892271783,-0.403083496194788,0.7040300174630324,-0.9392384400829834,-0.6016921586384393,1.3949211829899515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.2626164253655623,1.4370807458094634,0.018623452792091086,0.09141913822218564,-0.5198812717143976,0.621977291506563,-0.19861717824935066,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0135849938019008,-1.4838153568396264,0.4403304017789702,0.7040300174630324,-0.9392384400829834,-0.2957747961021887,2.82976692734235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.46457483726997106,0.4144555158089591,-0.403083496194788,0.09141913822218564,-0.5198812717143976,0.010142566434061867,0.05647819785435711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.75196236836923,0.9430383980646494,0.4403304017789702,1.3166408967038792,1.1575474017599456,0.31605992897031243,2.048250872304158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4471280427837575,2.434778449944153,0.018623452792091086,-0.5211917410186612,1.9962617384971173,2.4574814667240665,-2.2530554031175596,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.47770968635084626,-0.1740595031028383,0.018623452792091086,-0.5211917410186612,-0.5198812717143976,0.010142566434061867,0.7383605360402613,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.11773680531549177,1.0935980024297158,0.018623452792091086,-0.5211917410186612,1.9962617384971173,2.4574814667240665,-1.3728072938230298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8991276503843171,-0.9386583217476233,-1.2464973941685462,-1.7464134995003548,-0.5198812717143976,-1.2135268837109403,0.04543283105398848,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4808008628756528,0.6847468002635493,0.8620373507658493,1.6229463363243026,-0.10052410334581177,0.31605992897031243,0.9011857731585913,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.6765649298472661,1.1741483852141954,-1.2464973941685462,-0.8274971806390845,-0.10052410334581177,0.9278946540428136,-2.0970677740185018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5088220308908977,0.037095204031787114,1.2837442997527284,1.0103354570834557,-0.10052410334581177,0.31605992897031243,0.5342842351572948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-1.2175482341631068,0.2030356222289514,-0.403083496194788,-1.133802620259508,1.9962617384971173,1.8456467416515652,-1.6091931710608085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.1034475249757068,0.3168669039087487,-0.403083496194788,-0.8274971806390845,1.9962617384971173,1.8456467416515652,-1.6089677554118216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.9764773171939138,-1.0638263239674588,-0.403083496194788,-1.133802620259508,-0.5198812717143976,-0.2957747961021887,0.0996828639102133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.6060876839948501,-0.4351355585804394,-0.403083496194788,-0.8274971806390845,-0.10052410334581177,-0.6016921586384393,-1.3259959773833787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1712031827724017,1.083984993784654,-0.403083496194788,-0.21488630139823775,-0.5198812717143976,-0.9076095211746898,0.09802981581764121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1.492915701510139,-1.6713684703353442,-1.2464973941685462,0.09141913822218564,-0.5198812717143976,-0.2957747961021887,0.20329892389460552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.23920099050277552,0.469282813391482,-1.6682043431554254,-1.7464134995003548,1.1575474017599456,0.621977291506563,-0.8028062560843766,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6355268881862086,1.0483837134922531,1.2837442997527284,1.929251775944726,0.31883306502277403,0.621977291506563,-0.46836457153721694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
